19870101,88.75,1.25,0.19
19870101,88.75,3.75,0.14
19870101,88.75,6.25,0.18
19870101,88.75,8.75,0.21
19870101,88.75,11.25,0.17
19870101,88.75,13.75,0.13
19870101,88.75,16.25,0.19
19870101,88.75,18.75,0.20
19870101,88.75,21.25,0.13
19870101,88.75,23.75,0.17
19870101,88.75,26.25,0.27
19870101,88.75,28.75,0.21
19870101,88.75,31.25,0.24
19870101,88.75,33.75,0.22
19870101,88.75,36.25,0.22
19870101,88.75,38.75,0.21
19870101,88.75,41.25,0.26
19870101,88.75,43.75,0.19
19870101,88.75,46.25,0.24
19870101,88.75,48.75,0.23
19870101,88.75,51.25,0.23
19870101,88.75,53.75,0.22
19870101,88.75,56.25,0.39
19870101,88.75,58.75,0.29
19870101,88.75,61.25,0.39
19870101,88.75,63.75,0.43
19870101,88.75,66.25,0.38
19870101,88.75,68.75,0.31
19870101,88.75,71.25,0.37
19870101,88.75,73.75,0.31
19870101,88.75,76.25,0.34
19870101,88.75,78.75,0.39
19870101,88.75,81.25,0.28
19870101,88.75,83.75,0.34
19870101,88.75,86.25,0.31
19870101,88.75,88.75,0.27
19870101,88.75,91.25,0.33
19870101,88.75,93.75,0.28
19870101,88.75,96.25,0.31
19870101,88.75,98.75,0.25
19870101,88.75,101.25,0.39
19870101,88.75,103.75,0.42
19870101,88.75,106.25,0.39
19870101,88.75,108.75,0.35
19870101,88.75,111.25,0.44
19870101,88.75,113.75,0.46
19870101,88.75,116.25,0.43
19870101,88.75,118.75,0.47
19870101,88.75,121.25,0.41
19870101,88.75,123.75,0.41
19870101,88.75,126.25,0.37
19870101,88.75,128.75,0.44
19870101,88.75,131.25,0.48
19870101,88.75,133.75,0.47
19870101,88.75,136.25,0.49
19870101,88.75,138.75,0.47
19870101,88.75,141.25,0.46
19870101,88.75,143.75,0.18
19870101,88.75,146.25,0.20
19870101,88.75,148.75,0.46
19870101,88.75,151.25,0.39
19870101,88.75,153.75,0.40
19870101,88.75,156.25,0.47
19870101,88.75,158.75,0.49
19870101,88.75,161.25,0.53
19870101,88.75,163.75,0.42
19870101,88.75,166.25,0.46
19870101,88.75,168.75,0.44
19870101,88.75,171.25,0.47
19870101,88.75,173.75,0.48
19870101,88.75,176.25,0.54
19870101,88.75,178.75,0.48
19870101,88.75,-178.75,0.49
19870101,88.75,-176.25,0.52
19870101,88.75,-173.75,0.48
19870101,88.75,-171.25,0.53
19870101,88.75,-168.75,0.41
19870101,88.75,-166.25,0.50
19870101,88.75,-163.75,0.47
19870101,88.75,-161.25,0.50
19870101,88.75,-158.75,0.51
19870101,88.75,-156.25,0.49
19870101,88.75,-153.75,0.47
19870101,88.75,-151.25,0.51
19870101,88.75,-148.75,0.51
19870101,88.75,-146.25,0.53
19870101,88.75,-143.75,0.52
19870101,88.75,-141.25,0.51
19870101,88.75,-138.75,0.46
19870101,88.75,-136.25,0.61
19870101,88.75,-133.75,0.56
19870101,88.75,-131.25,0.53
19870101,88.75,-128.75,0.44
19870101,88.75,-126.25,0.53
19870101,88.75,-123.75,0.54
19870101,88.75,-121.25,0.48
19870101,88.75,-118.75,0.57
19870101,88.75,-116.25,0.55
19870101,88.75,-113.75,0.62
19870101,88.75,-111.25,0.48
19870101,88.75,-108.75,0.61
19870101,88.75,-106.25,0.55
19870101,88.75,-103.75,0.53
19870101,88.75,-101.25,0.53
19870101,88.75,-98.75,0.46
19870101,88.75,-96.25,0.52
19870101,88.75,-93.75,0.55
19870101,88.75,-91.25,0.56
19870101,88.75,-88.75,0.61
19870101,88.75,-86.25,0.54
19870101,88.75,-83.75,0.57
19870101,88.75,-81.25,0.42
19870101,88.75,-78.75,0.08
19870101,88.75,-76.25,0.06
19870101,88.75,-73.75,0.08
19870101,88.75,-71.25,0.09
19870101,88.75,-68.75,0.07
19870101,88.75,-66.25,0.12
19870101,88.75,-63.75,0.08
19870101,88.75,-61.25,0.08
19870101,88.75,-58.75,0.10
19870101,88.75,-56.25,0.02
19870101,88.75,-53.75,0.10
19870101,88.75,-51.25,0.07
19870101,88.75,-48.75,0.05
19870101,88.75,-46.25,0.06
19870101,88.75,-43.75,0.12
19870101,88.75,-41.25,0.13
19870101,88.75,-38.75,0.12
19870101,88.75,-36.25,0.07
19870101,88.75,-33.75,0.12
19870101,88.75,-31.25,0.09
19870101,88.75,-28.75,0.17
19870101,88.75,-26.25,0.14
19870101,88.75,-23.75,0.15
19870101,88.75,-21.25,0.15
19870101,88.75,-18.75,0.16
19870101,88.75,-16.25,0.16
19870101,88.75,-13.75,0.18
19870101,88.75,-11.25,0.15
19870101,88.75,-8.75,0.20
19870101,88.75,-6.25,0.13
19870101,88.75,-3.75,0.15
19870101,88.75,-1.25,0.21
19870101,86.25,1.25,0.27
19870101,86.25,3.75,0.28
19870101,86.25,6.25,0.21
19870101,86.25,8.75,0.27
19870101,86.25,11.25,0.29
19870101,86.25,13.75,0.26
19870101,86.25,16.25,0.26
19870101,86.25,18.75,0.24
19870101,86.25,21.25,0.23
19870101,86.25,23.75,0.23
19870101,86.25,26.25,0.24
19870101,86.25,28.75,0.23
19870101,86.25,31.25,0.26
19870101,86.25,33.75,0.31
19870101,86.25,36.25,0.32
19870101,86.25,38.75,0.32
19870101,86.25,41.25,0.30
19870101,86.25,43.75,0.29
19870101,86.25,46.25,0.31
19870101,86.25,48.75,0.30
19870101,86.25,51.25,0.33
19870101,86.25,53.75,0.27
19870101,86.25,56.25,0.28
19870101,86.25,58.75,0.40
19870101,86.25,61.25,0.35
19870101,86.25,63.75,0.37
19870101,86.25,66.25,0.31
19870101,86.25,68.75,0.33
19870101,86.25,71.25,0.34
19870101,86.25,73.75,0.33
19870101,86.25,76.25,0.30
19870101,86.25,78.75,0.32
19870101,86.25,81.25,0.29
19870101,86.25,83.75,0.28
19870101,86.25,86.25,0.30
19870101,86.25,88.75,0.27
19870101,86.25,91.25,0.29
19870101,86.25,93.75,0.31
19870101,86.25,96.25,0.27
19870101,86.25,98.75,0.27
19870101,86.25,101.25,0.27
19870101,86.25,103.75,0.32
19870101,86.25,106.25,0.32
19870101,86.25,108.75,0.34
19870101,86.25,111.25,0.30
19870101,86.25,113.75,0.34
19870101,86.25,116.25,0.37
19870101,86.25,118.75,0.34
19870101,86.25,121.25,0.34
19870101,86.25,123.75,0.36
19870101,86.25,126.25,0.37
19870101,86.25,128.75,0.39
19870101,86.25,131.25,0.40
19870101,86.25,133.75,0.41
19870101,86.25,136.25,0.41
19870101,86.25,138.75,0.39
19870101,86.25,141.25,0.44
19870101,86.25,143.75,0.31
19870101,86.25,146.25,0.31
19870101,86.25,148.75,0.47
19870101,86.25,151.25,0.46
19870101,86.25,153.75,0.54
19870101,86.25,156.25,0.50
19870101,86.25,158.75,0.53
19870101,86.25,161.25,0.55
19870101,86.25,163.75,0.49
19870101,86.25,166.25,0.52
19870101,86.25,168.75,0.53
19870101,86.25,171.25,0.53
19870101,86.25,173.75,0.56
19870101,86.25,176.25,0.57
19870101,86.25,178.75,0.56
19870101,86.25,-178.75,0.55
19870101,86.25,-176.25,0.58
19870101,86.25,-173.75,0.63
19870101,86.25,-171.25,0.56
19870101,86.25,-168.75,0.60
19870101,86.25,-166.25,0.58
19870101,86.25,-163.75,0.57
19870101,86.25,-161.25,0.62
19870101,86.25,-158.75,0.61
19870101,86.25,-156.25,0.59
19870101,86.25,-153.75,0.60
19870101,86.25,-151.25,0.62
19870101,86.25,-148.75,0.65
19870101,86.25,-146.25,0.64
19870101,86.25,-143.75,0.65
19870101,86.25,-141.25,0.64
19870101,86.25,-138.75,0.64
19870101,86.25,-136.25,0.65
19870101,86.25,-133.75,0.66
19870101,86.25,-131.25,0.66
19870101,86.25,-128.75,0.65
19870101,86.25,-126.25,0.69
19870101,86.25,-123.75,0.65
19870101,86.25,-121.25,0.63
19870101,86.25,-118.75,0.66
19870101,86.25,-116.25,0.61
19870101,86.25,-113.75,0.62
19870101,86.25,-111.25,0.60
19870101,86.25,-108.75,0.57
19870101,86.25,-106.25,0.59
19870101,86.25,-103.75,0.60
19870101,86.25,-101.25,0.70
19870101,86.25,-98.75,0.79
19870101,86.25,-96.25,0.81
19870101,86.25,-93.75,0.77
19870101,86.25,-91.25,0.76
19870101,86.25,-88.75,0.79
